date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2029-Nov-06 00:00:00.0000 TDB,2462446.50000,96.729959,-3.445285,50.021399,-5.851414,49.586944,-3.006052,-4.977432,57.957629,-3.606280,58.253216
2029-Nov-07 00:00:00.0000 TDB,2462447.50000,96.728734,-3.445354,50.055043,-5.854289,49.620417,-3.008135,-4.977408,57.957426,-3.606268,58.253051
2029-Nov-08 00:00:00.0000 TDB,2462448.50000,96.727511,-3.445424,50.088687,-5.857164,49.653890,-3.010218,-4.977384,57.957223,-3.606256,58.252886
2029-Nov-09 00:00:00.0000 TDB,2462449.50000,96.726290,-3.445494,50.122331,-5.860039,49.687363,-3.012301,-4.977360,57.957021,-3.606243,58.252721
2029-Nov-10 00:00:00.0000 TDB,2462450.50000,96.725071,-3.445564,50.155975,-5.862913,49.720836,-3.014384,-4.977336,57.956819,-3.606231,58.252556
2029-Nov-11 00:00:00.0000 TDB,2462451.50000,96.723853,-3.445633,50.189618,-5.865788,49.754309,-3.016466,-4.977312,57.956617,-3.606219,58.252391
2029-Nov-12 00:00:00.0000 TDB,2462452.50000,96.722636,-3.445702,50.223262,-5.868662,49.787782,-3.018549,-4.977288,57.956415,-3.606206,58.252227
2029-Nov-13 00:00:00.0000 TDB,2462453.50000,96.721422,-3.445772,50.256905,-5.871537,49.821254,-3.020632,-4.977265,57.956213,-3.606194,58.252063
2029-Nov-14 00:00:00.0000 TDB,2462454.50000,96.720208,-3.445841,50.290549,-5.874412,49.854727,-3.022715,-4.977241,57.956012,-3.606182,58.251899
2029-Nov-15 00:00:00.0000 TDB,2462455.50000,96.718997,-3.445910,50.324192,-5.877286,49.888199,-3.024797,-4.977217,57.955811,-3.606170,58.251735
2029-Nov-16 00:00:00.0000 TDB,2462456.50000,96.717787,-3.445979,50.357835,-5.880161,49.921671,-3.026880,-4.977194,57.955610,-3.606158,58.251572
2029-Nov-17 00:00:00.0000 TDB,2462457.50000,96.716579,-3.446048,50.391478,-5.883035,49.955143,-3.028963,-4.977170,57.955410,-3.606146,58.251408
2029-Nov-18 00:00:00.0000 TDB,2462458.50000,96.715372,-3.446117,50.425121,-5.885910,49.988615,-3.031046,-4.977146,57.955210,-3.606133,58.251245
2029-Nov-19 00:00:00.0000 TDB,2462459.50000,96.714167,-3.446186,50.458764,-5.888785,50.022087,-3.033128,-4.977123,57.955010,-3.606121,58.251082
2029-Nov-20 00:00:00.0000 TDB,2462460.50000,96.712964,-3.446254,50.492407,-5.891659,50.055559,-3.035211,-4.977099,57.954810,-3.606109,58.250919
2029-Nov-21 00:00:00.0000 TDB,2462461.50000,96.711762,-3.446323,50.526049,-5.894534,50.089031,-3.037294,-4.977076,57.954611,-3.606097,58.250756
2029-Nov-22 00:00:00.0000 TDB,2462462.50000,96.710562,-3.446391,50.559692,-5.897408,50.122502,-3.039376,-4.977052,57.954412,-3.606085,58.250594
2029-Nov-23 00:00:00.0000 TDB,2462463.50000,96.709363,-3.446460,50.593335,-5.900283,50.155974,-3.041459,-4.977029,57.954213,-3.606073,58.250432
2029-Nov-24 00:00:00.0000 TDB,2462464.50000,96.708166,-3.446528,50.626977,-5.903157,50.189445,-3.043542,-4.977006,57.954014,-3.606061,58.250270
2029-Nov-25 00:00:00.0000 TDB,2462465.50000,96.706971,-3.446596,50.660619,-5.906031,50.222916,-3.045624,-4.976982,57.953816,-3.606049,58.250108
2029-Nov-26 00:00:00.0000 TDB,2462466.50000,96.705777,-3.446664,50.694261,-5.908906,50.256387,-3.047707,-4.976959,57.953618,-3.606037,58.249946
2029-Nov-27 00:00:00.0000 TDB,2462467.50000,96.704585,-3.446733,50.727904,-5.911780,50.289858,-3.049790,-4.976936,57.953420,-3.606025,58.249785
2029-Nov-28 00:00:00.0000 TDB,2462468.50000,96.703394,-3.446800,50.761546,-5.914655,50.323329,-3.051872,-4.976913,57.953223,-3.606013,58.249623
2029-Nov-29 00:00:00.0000 TDB,2462469.50000,96.702205,-3.446868,50.795187,-5.917529,50.356800,-3.053955,-4.976889,57.953025,-3.606001,58.249462
2029-Nov-30 00:00:00.0000 TDB,2462470.50000,96.701018,-3.446936,50.828829,-5.920404,50.390270,-3.056038,-4.976866,57.952828,-3.605989,58.249301
2029-Dec-01 00:00:00.0000 TDB,2462471.50000,96.699832,-3.447004,50.862471,-5.923278,50.423741,-3.058120,-4.976843,57.952632,-3.605977,58.249140
2029-Dec-02 00:00:00.0000 TDB,2462472.50000,96.698647,-3.447071,50.896113,-5.926152,50.457211,-3.060203,-4.976820,57.952435,-3.605965,58.248980
2029-Dec-03 00:00:00.0000 TDB,2462473.50000,96.697464,-3.447139,50.929754,-5.929027,50.490682,-3.062285,-4.976797,57.952239,-3.605953,58.248820
2029-Dec-04 00:00:00.0000 TDB,2462474.50000,96.696283,-3.447206,50.963396,-5.931901,50.524152,-3.064368,-4.976774,57.952043,-3.605941,58.248659
2029-Dec-05 00:00:00.0000 TDB,2462475.50000,96.695103,-3.447273,50.997037,-5.934775,50.557622,-3.066451,-4.976751,57.951847,-3.605929,58.248499
2029-Dec-06 00:00:00.0000 TDB,2462476.50000,96.693925,-3.447341,51.030678,-5.937650,50.591092,-3.068533,-4.976728,57.951652,-3.605918,58.248340
2029-Dec-07 00:00:00.0000 TDB,2462477.50000,96.692749,-3.447408,51.064320,-5.940524,50.624561,-3.070616,-4.976705,57.951457,-3.605906,58.248180
2029-Dec-08 00:00:00.0000 TDB,2462478.50000,96.691574,-3.447475,51.097961,-5.943398,50.658031,-3.072698,-4.976682,57.951262,-3.605894,58.248020
2029-Dec-09 00:00:00.0000 TDB,2462479.50000,96.690400,-3.447542,51.131602,-5.946272,50.691501,-3.074781,-4.976659,57.951067,-3.605882,58.247861
2029-Dec-10 00:00:00.0000 TDB,2462480.50000,96.689228,-3.447609,51.165243,-5.949147,50.724970,-3.076864,-4.976637,57.950873,-3.605870,58.247702
2029-Dec-11 00:00:00.0000 TDB,2462481.50000,96.688058,-3.447675,51.198883,-5.952021,50.758440,-3.078946,-4.976614,57.950679,-3.605859,58.247543
2029-Dec-12 00:00:00.0000 TDB,2462482.50000,96.686889,-3.447742,51.232524,-5.954895,50.791909,-3.081029,-4.976591,57.950485,-3.605847,58.247385
2029-Dec-13 00:00:00.0000 TDB,2462483.50000,96.685722,-3.447809,51.266165,-5.957769,50.825378,-3.083111,-4.976568,57.950291,-3.605835,58.247226
2029-Dec-14 00:00:00.0000 TDB,2462484.50000,96.684556,-3.447875,51.299805,-5.960644,50.858847,-3.085194,-4.976546,57.950098,-3.605823,58.247068
2029-Dec-15 00:00:00.0000 TDB,2462485.50000,96.683392,-3.447941,51.333446,-5.963518,50.892316,-3.087276,-4.976523,57.949904,-3.605812,58.246910
2029-Dec-16 00:00:00.0000 TDB,2462486.50000,96.682229,-3.448008,51.367086,-5.966392,50.925785,-3.089359,-4.976500,57.949712,-3.605800,58.246752
2029-Dec-17 00:00:00.0000 TDB,2462487.50000,96.681068,-3.448074,51.400726,-5.969266,50.959254,-3.091441,-4.976478,57.949519,-3.605788,58.246594
2029-Dec-18 00:00:00.0000 TDB,2462488.50000,96.679908,-3.448140,51.434367,-5.972140,50.992722,-3.093524,-4.976455,57.949327,-3.605777,58.246436
2029-Dec-19 00:00:00.0000 TDB,2462489.50000,96.678750,-3.448206,51.468007,-5.975014,51.026191,-3.095606,-4.976433,57.949134,-3.605765,58.246279
2029-Dec-20 00:00:00.0000 TDB,2462490.50000,96.677593,-3.448272,51.501647,-5.977889,51.059659,-3.097689,-4.976410,57.948942,-3.605753,58.246122
2029-Dec-21 00:00:00.0000 TDB,2462491.50000,96.676438,-3.448338,51.535287,-5.980763,51.093127,-3.099771,-4.976388,57.948751,-3.605742,58.245965
2029-Dec-22 00:00:00.0000 TDB,2462492.50000,96.675284,-3.448404,51.568926,-5.983637,51.126595,-3.101854,-4.976365,57.948559,-3.605730,58.245808
2029-Dec-23 00:00:00.0000 TDB,2462493.50000,96.674132,-3.448469,51.602566,-5.986511,51.160063,-3.103936,-4.976343,57.948368,-3.605718,58.245651
2029-Dec-24 00:00:00.0000 TDB,2462494.50000,96.672981,-3.448535,51.636206,-5.989385,51.193531,-3.106019,-4.976321,57.948177,-3.605707,58.245494
2029-Dec-25 00:00:00.0000 TDB,2462495.50000,96.671832,-3.448601,51.669845,-5.992259,51.226999,-3.108101,-4.976298,57.947987,-3.605695,58.245338
2029-Dec-26 00:00:00.0000 TDB,2462496.50000,96.670684,-3.448666,51.703485,-5.995133,51.260467,-3.110184,-4.976276,57.947796,-3.605684,58.245182
2029-Dec-27 00:00:00.0000 TDB,2462497.50000,96.669538,-3.448731,51.737124,-5.998007,51.293934,-3.112266,-4.976254,57.947606,-3.605672,58.245026
2029-Dec-28 00:00:00.0000 TDB,2462498.50000,96.668394,-3.448797,51.770763,-6.000881,51.327402,-3.114349,-4.976232,57.947416,-3.605661,58.244870
2029-Dec-29 00:00:00.0000 TDB,2462499.50000,96.667250,-3.448862,51.804402,-6.003755,51.360869,-3.116431,-4.976210,57.947227,-3.605649,58.244715
2029-Dec-30 00:00:00.0000 TDB,2462500.50000,96.666109,-3.448927,51.838042,-6.006629,51.394337,-3.118514,-4.976187,57.947037,-3.605638,58.244559
2029-Dec-31 00:00:00.0000 TDB,2462501.50000,96.664968,-3.448992,51.871681,-6.009503,51.427804,-3.120596,-4.976165,57.946848,-3.605626,58.244404
2030-Jan-01 00:00:00.0000 TDB,2462502.50000,96.663830,-3.449057,51.905320,-6.012377,51.461271,-3.122678,-4.976143,57.946659,-3.605615,58.244249
2030-Jan-02 00:00:00.0000 TDB,2462503.50000,96.662692,-3.449122,51.938958,-6.015251,51.494738,-3.124761,-4.976121,57.946470,-3.605603,58.244094
2030-Jan-03 00:00:00.0000 TDB,2462504.50000,96.661557,-3.449186,51.972597,-6.018125,51.528205,-3.126843,-4.976099,57.946282,-3.605592,58.243939
2030-Jan-04 00:00:00.0000 TDB,2462505.50000,96.660422,-3.449251,52.006236,-6.020999,51.561671,-3.128926,-4.976077,57.946094,-3.605580,58.243785
2030-Jan-05 00:00:00.0000 TDB,2462506.50000,96.659289,-3.449316,52.039874,-6.023873,51.595138,-3.131008,-4.976055,57.945906,-3.605569,58.243630
2030-Jan-06 00:00:00.0000 TDB,2462507.50000,96.658158,-3.449380,52.073513,-6.026747,51.628604,-3.133090,-4.976033,57.945718,-3.605558,58.243476
2030-Jan-07 00:00:00.0000 TDB,2462508.50000,96.657028,-3.449445,52.107151,-6.029621,51.662071,-3.135173,-4.976011,57.945531,-3.605546,58.243322
2030-Jan-08 00:00:00.0000 TDB,2462509.50000,96.655899,-3.449509,52.140789,-6.032494,51.695537,-3.137255,-4.975990,57.945343,-3.605535,58.243168
2030-Jan-09 00:00:00.0000 TDB,2462510.50000,96.654772,-3.449573,52.174428,-6.035368,51.729003,-3.139337,-4.975968,57.945157,-3.605524,58.243015
2030-Jan-10 00:00:00.0000 TDB,2462511.50000,96.653647,-3.449637,52.208066,-6.038242,51.762469,-3.141420,-4.975946,57.944970,-3.605512,58.242861
2030-Jan-11 00:00:00.0000 TDB,2462512.50000,96.652523,-3.449701,52.241704,-6.041116,51.795935,-3.143502,-4.975924,57.944783,-3.605501,58.242708
2030-Jan-12 00:00:00.0000 TDB,2462513.50000,96.651400,-3.449765,52.275342,-6.043990,51.829401,-3.145585,-4.975902,57.944597,-3.605490,58.242555
2030-Jan-13 00:00:00.0000 TDB,2462514.50000,96.650279,-3.449829,52.308980,-6.046864,51.862867,-3.147667,-4.975881,57.944411,-3.605478,58.242402
2030-Jan-14 00:00:00.0000 TDB,2462515.50000,96.649159,-3.449893,52.342617,-6.049737,51.896333,-3.149749,-4.975859,57.944225,-3.605467,58.242249
2030-Jan-15 00:00:00.0000 TDB,2462516.50000,96.648041,-3.449957,52.376255,-6.052611,51.929798,-3.151832,-4.975837,57.944040,-3.605456,58.242096
2030-Jan-16 00:00:00.0000 TDB,2462517.50000,96.646924,-3.450020,52.409893,-6.055485,51.963264,-3.153914,-4.975816,57.943854,-3.605444,58.241944
2030-Jan-17 00:00:00.0000 TDB,2462518.50000,96.645808,-3.450084,52.443530,-6.058359,51.996729,-3.155996,-4.975794,57.943669,-3.605433,58.241792
2030-Jan-18 00:00:00.0000 TDB,2462519.50000,96.644694,-3.450147,52.477167,-6.061233,52.030194,-3.158079,-4.975773,57.943484,-3.605422,58.241639
2030-Jan-19 00:00:00.0000 TDB,2462520.50000,96.643581,-3.450211,52.510805,-6.064106,52.063659,-3.160161,-4.975751,57.943300,-3.605411,58.241488
2030-Jan-20 00:00:00.0000 TDB,2462521.50000,96.642470,-3.450274,52.544442,-6.066980,52.097124,-3.162243,-4.975730,57.943115,-3.605400,58.241336
2030-Jan-21 00:00:00.0000 TDB,2462522.50000,96.641360,-3.450337,52.578079,-6.069854,52.130589,-3.164325,-4.975708,57.942931,-3.605388,58.241184
2030-Jan-22 00:00:00.0000 TDB,2462523.50000,96.640252,-3.450401,52.611716,-6.072727,52.164054,-3.166408,-4.975687,57.942747,-3.605377,58.241033
2030-Jan-23 00:00:00.0000 TDB,2462524.50000,96.639145,-3.450464,52.645353,-6.075601,52.197519,-3.168490,-4.975666,57.942564,-3.605366,58.240882
2030-Jan-24 00:00:00.0000 TDB,2462525.50000,96.638040,-3.450527,52.678990,-6.078475,52.230983,-3.170572,-4.975644,57.942380,-3.605355,58.240731
2030-Jan-25 00:00:00.0000 TDB,2462526.50000,96.636935,-3.450590,52.712627,-6.081348,52.264448,-3.172654,-4.975623,57.942197,-3.605344,58.240580
2030-Jan-26 00:00:00.0000 TDB,2462527.50000,96.635833,-3.450652,52.746264,-6.084222,52.297912,-3.174737,-4.975602,57.942014,-3.605333,58.240429
2030-Jan-27 00:00:00.0000 TDB,2462528.50000,96.634731,-3.450715,52.779900,-6.087096,52.331376,-3.176819,-4.975580,57.941832,-3.605322,58.240278
2030-Jan-28 00:00:00.0000 TDB,2462529.50000,96.633631,-3.450778,52.813537,-6.089969,52.364840,-3.178901,-4.975559,57.941649,-3.605311,58.240128
2030-Jan-29 00:00:00.0000 TDB,2462530.50000,96.632533,-3.450840,52.847173,-6.092843,52.398304,-3.180983,-4.975538,57.941467,-3.605300,58.239978
2030-Jan-30 00:00:00.0000 TDB,2462531.50000,96.631436,-3.450903,52.880809,-6.095717,52.431768,-3.183066,-4.975517,57.941285,-3.605289,58.239828
2030-Jan-31 00:00:00.0000 TDB,2462532.50000,96.630340,-3.450965,52.914446,-6.098590,52.465232,-3.185148,-4.975496,57.941103,-3.605277,58.239678
2030-Feb-01 00:00:00.0000 TDB,2462533.50000,96.629246,-3.451028,52.948082,-6.101464,52.498696,-3.187230,-4.975474,57.940921,-3.605266,58.239528
2030-Feb-02 00:00:00.0000 TDB,2462534.50000,96.628153,-3.451090,52.981718,-6.104337,52.532160,-3.189312,-4.975453,57.940740,-3.605255,58.239379
2030-Feb-03 00:00:00.0000 TDB,2462535.50000,96.627061,-3.451152,53.015354,-6.107211,52.565623,-3.191395,-4.975432,57.940559,-3.605244,58.239229
2030-Feb-04 00:00:00.0000 TDB,2462536.50000,96.625971,-3.451214,53.048990,-6.110084,52.599087,-3.193477,-4.975411,57.940378,-3.605233,58.239080
2030-Feb-05 00:00:00.0000 TDB,2462537.50000,96.624882,-3.451276,53.082626,-6.112958,52.632550,-3.195559,-4.975390,57.940197,-3.605222,58.238931
2030-Feb-06 00:00:00.0000 TDB,2462538.50000,96.623795,-3.451338,53.116262,-6.115832,52.666013,-3.197641,-4.975369,57.940017,-3.605212,58.238782
2030-Feb-07 00:00:00.0000 TDB,2462539.50000,96.622709,-3.451400,53.149897,-6.118705,52.699476,-3.199723,-4.975348,57.939837,-3.605201,58.238634
2030-Feb-08 00:00:00.0000 TDB,2462540.50000,96.621624,-3.451462,53.183533,-6.121579,52.732939,-3.201806,-4.975327,57.939657,-3.605190,58.238485
2030-Feb-09 00:00:00.0000 TDB,2462541.50000,96.620541,-3.451524,53.217168,-6.124452,52.766402,-3.203888,-4.975307,57.939477,-3.605179,58.238337
2030-Feb-10 00:00:00.0000 TDB,2462542.50000,96.619459,-3.451585,53.250804,-6.127326,52.799865,-3.205970,-4.975286,57.939298,-3.605168,58.238188
2030-Feb-11 00:00:00.0000 TDB,2462543.50000,96.618378,-3.451647,53.284439,-6.130199,52.833328,-3.208052,-4.975265,57.939118,-3.605157,58.238040
2030-Feb-12 00:00:00.0000 TDB,2462544.50000,96.617299,-3.451708,53.318074,-6.133072,52.866790,-3.210134,-4.975244,57.938939,-3.605146,58.237893
2030-Feb-13 00:00:00.0000 TDB,2462545.50000,96.616221,-3.451770,53.351709,-6.135946,52.900253,-3.212216,-4.975223,57.938760,-3.605135,58.237745
2030-Feb-14 00:00:00.0000 TDB,2462546.50000,96.615145,-3.451831,53.385345,-6.138819,52.933715,-3.214298,-4.975203,57.938582,-3.605124,58.237597
2030-Feb-15 00:00:00.0000 TDB,2462547.50000,96.614070,-3.451892,53.418979,-6.141693,52.967177,-3.216381,-4.975182,57.938403,-3.605114,58.237450
2030-Feb-16 00:00:00.0000 TDB,2462548.50000,96.612996,-3.451953,53.452614,-6.144566,53.000640,-3.218463,-4.975161,57.938225,-3.605103,58.237303
2030-Feb-17 00:00:00.0000 TDB,2462549.50000,96.611923,-3.452014,53.486249,-6.147439,53.034102,-3.220545,-4.975141,57.938047,-3.605092,58.237156
2030-Feb-18 00:00:00.0000 TDB,2462550.50000,96.610852,-3.452075,53.519884,-6.150313,53.067564,-3.222627,-4.975120,57.937870,-3.605081,58.237009
2030-Feb-19 00:00:00.0000 TDB,2462551.50000,96.609783,-3.452136,53.553519,-6.153186,53.101025,-3.224709,-4.975100,57.937692,-3.605070,58.236862
2030-Feb-20 00:00:00.0000 TDB,2462552.50000,96.608714,-3.452197,53.587153,-6.156060,53.134487,-3.226791,-4.975079,57.937515,-3.605060,58.236716
2030-Feb-21 00:00:00.0000 TDB,2462553.50000,96.607647,-3.452258,53.620788,-6.158933,53.167949,-3.228873,-4.975058,57.937338,-3.605049,58.236569
2030-Feb-22 00:00:00.0000 TDB,2462554.50000,96.606581,-3.452319,53.654422,-6.161806,53.201410,-3.230955,-4.975038,57.937161,-3.605038,58.236423
2030-Feb-23 00:00:00.0000 TDB,2462555.50000,96.605517,-3.452379,53.688056,-6.164680,53.234872,-3.233037,-4.975018,57.936984,-3.605027,58.236277
2030-Feb-24 00:00:00.0000 TDB,2462556.50000,96.604454,-3.452440,53.721691,-6.167553,53.268333,-3.235119,-4.974997,57.936808,-3.605017,58.236131
2030-Feb-25 00:00:00.0000 TDB,2462557.50000,96.603392,-3.452500,53.755325,-6.170426,53.301795,-3.237202,-4.974977,57.936632,-3.605006,58.235985
2030-Feb-26 00:00:00.0000 TDB,2462558.50000,96.602332,-3.452561,53.788959,-6.173299,53.335256,-3.239284,-4.974956,57.936456,-3.604995,58.235840
2030-Feb-27 00:00:00.0000 TDB,2462559.50000,96.601273,-3.452621,53.822593,-6.176173,53.368717,-3.241366,-4.974936,57.936280,-3.604985,58.235694
2030-Feb-28 00:00:00.0000 TDB,2462560.50000,96.600215,-3.452681,53.856227,-6.179046,53.402178,-3.243448,-4.974916,57.936105,-3.604974,58.235549
2030-Mar-01 00:00:00.0000 TDB,2462561.50000,96.599159,-3.452741,53.889860,-6.181919,53.435639,-3.245530,-4.974895,57.935929,-3.604963,58.235404
2030-Mar-02 00:00:00.0000 TDB,2462562.50000,96.598104,-3.452801,53.923494,-6.184792,53.469099,-3.247612,-4.974875,57.935754,-3.604953,58.235259
2030-Mar-03 00:00:00.0000 TDB,2462563.50000,96.597050,-3.452861,53.957128,-6.187666,53.502560,-3.249694,-4.974855,57.935579,-3.604942,58.235114
2030-Mar-04 00:00:00.0000 TDB,2462564.50000,96.595997,-3.452921,53.990761,-6.190539,53.536020,-3.251776,-4.974835,57.935405,-3.604931,58.234970
2030-Mar-05 00:00:00.0000 TDB,2462565.50000,96.594946,-3.452981,54.024395,-6.193412,53.569481,-3.253858,-4.974815,57.935230,-3.604921,58.234825
2030-Mar-06 00:00:00.0000 TDB,2462566.50000,96.593896,-3.453041,54.058028,-6.196285,53.602941,-3.255940,-4.974794,57.935056,-3.604910,58.234681
2030-Mar-07 00:00:00.0000 TDB,2462567.50000,96.592848,-3.453101,54.091661,-6.199158,53.636401,-3.258022,-4.974774,57.934882,-3.604900,58.234537
2030-Mar-08 00:00:00.0000 TDB,2462568.50000,96.591801,-3.453160,54.125295,-6.202032,53.669862,-3.260104,-4.974754,57.934708,-3.604889,58.234393
2030-Mar-09 00:00:00.0000 TDB,2462569.50000,96.590755,-3.453220,54.158928,-6.204905,53.703322,-3.262186,-4.974734,57.934535,-3.604879,58.234249
2030-Mar-10 00:00:00.0000 TDB,2462570.50000,96.589710,-3.453279,54.192561,-6.207778,53.736782,-3.264268,-4.974714,57.934362,-3.604868,58.234106
2030-Mar-11 00:00:00.0000 TDB,2462571.50000,96.588667,-3.453339,54.226194,-6.210651,53.770241,-3.266350,-4.974694,57.934188,-3.604858,58.233962
2030-Mar-12 00:00:00.0000 TDB,2462572.50000,96.587625,-3.453398,54.259827,-6.213524,53.803701,-3.268432,-4.974674,57.934016,-3.604847,58.233819
2030-Mar-13 00:00:00.0000 TDB,2462573.50000,96.586584,-3.453457,54.293460,-6.216397,53.837161,-3.270514,-4.974654,57.933843,-3.604837,58.233676
2030-Mar-14 00:00:00.0000 TDB,2462574.50000,96.585544,-3.453517,54.327092,-6.219270,53.870620,-3.272596,-4.974634,57.933670,-3.604826,58.233533
2030-Mar-15 00:00:00.0000 TDB,2462575.50000,96.584506,-3.453576,54.360725,-6.222144,53.904080,-3.274678,-4.974614,57.933498,-3.604816,58.233390
2030-Mar-16 00:00:00.0000 TDB,2462576.50000,96.583469,-3.453635,54.394357,-6.225017,53.937539,-3.276760,-4.974595,57.933326,-3.604805,58.233247
2030-Mar-17 00:00:00.0000 TDB,2462577.50000,96.582434,-3.453694,54.427990,-6.227890,53.970998,-3.278842,-4.974575,57.933154,-3.604795,58.233105
2030-Mar-18 00:00:00.0000 TDB,2462578.50000,96.581399,-3.453752,54.461622,-6.230763,54.004458,-3.280924,-4.974555,57.932983,-3.604784,58.232962
2030-Mar-19 00:00:00.0000 TDB,2462579.50000,96.580366,-3.453811,54.495255,-6.233636,54.037917,-3.283005,-4.974535,57.932811,-3.604774,58.232820
2030-Mar-20 00:00:00.0000 TDB,2462580.50000,96.579334,-3.453870,54.528887,-6.236509,54.071376,-3.285087,-4.974515,57.932640,-3.604763,58.232678
2030-Mar-21 00:00:00.0000 TDB,2462581.50000,96.578304,-3.453929,54.562519,-6.239382,54.104834,-3.287169,-4.974496,57.932469,-3.604753,58.232536
2030-Mar-22 00:00:00.0000 TDB,2462582.50000,96.577275,-3.453987,54.596151,-6.242255,54.138293,-3.289251,-4.974476,57.932298,-3.604743,58.232394
2030-Mar-23 00:00:00.0000 TDB,2462583.50000,96.576247,-3.454046,54.629783,-6.245128,54.171752,-3.291333,-4.974456,57.932128,-3.604732,58.232253
2030-Mar-24 00:00:00.0000 TDB,2462584.50000,96.575220,-3.454104,54.663415,-6.248001,54.205210,-3.293415,-4.974437,57.931957,-3.604722,58.232111
2030-Mar-25 00:00:00.0000 TDB,2462585.50000,96.574194,-3.454163,54.697047,-6.250874,54.238669,-3.295497,-4.974417,57.931787,-3.604712,58.231970
2030-Mar-26 00:00:00.0000 TDB,2462586.50000,96.573170,-3.454221,54.730678,-6.253747,54.272127,-3.297579,-4.974397,57.931617,-3.604701,58.231829
2030-Mar-27 00:00:00.0000 TDB,2462587.50000,96.572147,-3.454279,54.764310,-6.256620,54.305585,-3.299661,-4.974378,57.931447,-3.604691,58.231688
2030-Mar-28 00:00:00.0000 TDB,2462588.50000,96.571126,-3.454337,54.797942,-6.259493,54.339044,-3.301743,-4.974358,57.931278,-3.604681,58.231547
2030-Mar-29 00:00:00.0000 TDB,2462589.50000,96.570105,-3.454395,54.831573,-6.262366,54.372502,-3.303824,-4.974339,57.931109,-3.604670,58.231406
2030-Mar-30 00:00:00.0000 TDB,2462590.50000,96.569086,-3.454453,54.865205,-6.265238,54.405960,-3.305906,-4.974319,57.930939,-3.604660,58.231266
2030-Mar-31 00:00:00.0000 TDB,2462591.50000,96.568068,-3.454511,54.898836,-6.268111,54.439418,-3.307988,-4.974300,57.930771,-3.604650,58.231126
