date_tdb,jd_tdb,lambda_deg,beta_deg,distance_au,x_au,y_au,z_au,vx_km_s,vy_km_s,vz_km_s,radial_velocity_km_s
2029-Dec-15 00:00:00.0000 TDB,2462485.50000,96.951816,-3.513255,50.379761,-6.086235,49.915399,-3.087244,25.068531,54.368483,-3.606190,51.059883
2029-Dec-16 00:00:00.0000 TDB,2462486.50000,96.931082,-3.513559,50.409402,-6.071739,49.946950,-3.089327,25.127162,54.892658,-3.606425,51.583566
2029-Dec-17 00:00:00.0000 TDB,2462487.50000,96.910295,-3.513841,50.439346,-6.057212,49.978805,-3.091410,25.176733,55.417480,-3.606631,52.109086
2029-Dec-18 00:00:00.0000 TDB,2462488.50000,96.889462,-3.514101,50.469593,-6.042659,50.010963,-3.093493,25.217303,55.942835,-3.606802,52.636309
2029-Dec-19 00:00:00.0000 TDB,2462489.50000,96.868590,-3.514340,50.500146,-6.028085,50.043424,-3.095576,25.248924,56.468618,-3.606932,53.165111
2029-Dec-20 00:00:00.0000 TDB,2462490.50000,96.847683,-3.514558,50.531004,-6.013496,50.076190,-3.097659,25.271648,56.994738,-3.607015,53.695384
2029-Dec-21 00:00:00.0000 TDB,2462491.50000,96.826750,-3.514754,50.562170,-5.998896,50.109259,-3.099743,25.285514,57.521120,-3.607047,54.227033
2029-Dec-22 00:00:00.0000 TDB,2462492.50000,96.805795,-3.514929,50.593642,-5.984290,50.142632,-3.101826,25.290550,58.047703,-3.607025,54.759984
2029-Dec-23 00:00:00.0000 TDB,2462493.50000,96.784825,-3.515082,50.625423,-5.969685,50.176310,-3.103909,25.286763,58.574438,-3.606950,55.294171
2029-Dec-24 00:00:00.0000 TDB,2462494.50000,96.763846,-3.515213,50.657512,-5.955084,50.210291,-3.105992,25.274137,59.101281,-3.606823,55.829542
2029-Dec-25 00:00:00.0000 TDB,2462495.50000,96.742864,-3.515322,50.689912,-5.940492,50.244577,-3.108075,25.252629,59.628190,-3.606651,56.366046
2029-Dec-26 00:00:00.0000 TDB,2462496.50000,96.721886,-3.515410,50.722621,-5.925916,50.279168,-3.110158,25.222169,60.155117,-3.606440,56.903632
2029-Dec-27 00:00:00.0000 TDB,2462497.50000,96.700917,-3.515475,50.755641,-5.911360,50.314062,-3.112241,25.182658,60.681997,-3.606203,57.442234
2029-Dec-28 00:00:00.0000 TDB,2462498.50000,96.679964,-3.515519,50.788972,-5.896829,50.349261,-3.114324,25.133969,61.208747,-3.605951,57.981771
2029-Dec-29 00:00:00.0000 TDB,2462499.50000,96.659033,-3.515541,50.822616,-5.882330,50.384764,-3.116406,25.075953,61.735250,-3.605701,58.522132
2029-Dec-30 00:00:00.0000 TDB,2462500.50000,96.638131,-3.515542,50.856571,-5.867866,50.420571,-3.118489,25.008444,62.261346,-3.605471,59.063165
2029-Dec-31 00:00:00.0000 TDB,2462501.50000,96.617264,-3.515520,50.890839,-5.853444,50.456682,-3.120571,24.931267,62.786826,-3.605277,59.604669
2030-Jan-01 00:00:00.0000 TDB,2462502.50000,96.596439,-3.515477,50.925420,-5.839070,50.493096,-3.122653,24.844262,63.311419,-3.605136,60.146381
2030-Jan-02 00:00:00.0000 TDB,2462503.50000,96.575662,-3.515412,50.960314,-5.824749,50.529813,-3.124735,24.747302,63.834796,-3.605061,60.687976
2030-Jan-03 00:00:00.0000 TDB,2462504.50000,96.554941,-3.515326,50.995521,-5.810486,50.566831,-3.126817,24.640320,64.356582,-3.605059,61.229075
2030-Jan-04 00:00:00.0000 TDB,2462505.50000,96.534283,-3.515218,51.031040,-5.796289,50.604150,-3.128899,24.523323,64.876382,-3.605130,61.769269
2030-Jan-05 00:00:00.0000 TDB,2462506.50000,96.513693,-3.515089,51.066870,-5.782161,50.641769,-3.130982,24.396398,65.393810,-3.605270,62.308153
2030-Jan-06 00:00:00.0000 TDB,2462507.50000,96.493180,-3.514939,51.103011,-5.768110,50.679686,-3.133064,24.259696,65.908519,-3.605465,62.845349
2030-Jan-07 00:00:00.0000 TDB,2462508.50000,96.472750,-3.514768,51.139462,-5.754141,50.717899,-3.135146,24.113409,66.420216,-3.605701,63.380531
2030-Jan-08 00:00:00.0000 TDB,2462509.50000,96.452408,-3.514576,51.176221,-5.740259,50.756407,-3.137229,23.957743,66.928665,-3.605963,63.913426
2030-Jan-09 00:00:00.0000 TDB,2462510.50000,96.432162,-3.514364,51.213288,-5.726469,50.795208,-3.139311,23.792904,67.433678,-3.606237,64.443811
2030-Jan-10 00:00:00.0000 TDB,2462511.50000,96.412018,-3.514131,51.250660,-5.712777,50.834299,-3.141394,23.619082,67.935102,-3.606510,64.971499
2030-Jan-11 00:00:00.0000 TDB,2462512.50000,96.391982,-3.513878,51.288336,-5.699189,50.873679,-3.143477,23.436449,68.432805,-3.606771,65.496327
2030-Jan-12 00:00:00.0000 TDB,2462513.50000,96.372060,-3.513604,51.326314,-5.685708,50.913345,-3.145560,23.245166,68.926671,-3.607012,66.018148
2030-Jan-13 00:00:00.0000 TDB,2462514.50000,96.352257,-3.513311,51.364592,-5.672340,50.953295,-3.147644,23.045380,69.416589,-3.607226,66.536826
2030-Jan-14 00:00:00.0000 TDB,2462515.50000,96.332580,-3.512997,51.403170,-5.659090,50.993527,-3.149727,22.837235,69.902457,-3.607405,67.052230
2030-Jan-15 00:00:00.0000 TDB,2462516.50000,96.313035,-3.512664,51.442044,-5.645962,51.034038,-3.151811,22.620871,70.384180,-3.607545,67.564241
2030-Jan-16 00:00:00.0000 TDB,2462517.50000,96.293626,-3.512312,51.481212,-5.632962,51.074826,-3.153894,22.396426,70.861675,-3.607639,68.072749
2030-Jan-17 00:00:00.0000 TDB,2462518.50000,96.274359,-3.511939,51.520673,-5.620094,51.115889,-3.155978,22.164035,71.334875,-3.607684,68.577663
2030-Jan-18 00:00:00.0000 TDB,2462519.50000,96.255240,-3.511548,51.560425,-5.607362,51.157224,-3.158061,21.923823,71.803730,-3.607675,69.078910
2030-Jan-19 00:00:00.0000 TDB,2462520.50000,96.236273,-3.511138,51.600466,-5.594771,51.198829,-3.160145,21.675901,72.268209,-3.607612,69.576437
2030-Jan-20 00:00:00.0000 TDB,2462521.50000,96.217465,-3.510709,51.640792,-5.582326,51.240700,-3.162229,21.420355,72.728298,-3.607496,70.070212
2030-Jan-21 00:00:00.0000 TDB,2462522.50000,96.198820,-3.510261,51.681403,-5.570030,51.282836,-3.164312,21.157241,73.183990,-3.607331,70.560214
2030-Jan-22 00:00:00.0000 TDB,2462523.50000,96.180342,-3.509794,51.722295,-5.557888,51.325234,-3.166395,20.886577,73.635278,-3.607125,71.046425
2030-Jan-23 00:00:00.0000 TDB,2462524.50000,96.162038,-3.509309,51.763467,-5.545905,51.367891,-3.168479,20.608345,74.082138,-3.606890,71.528817
2030-Jan-24 00:00:00.0000 TDB,2462525.50000,96.143912,-3.508806,51.804917,-5.534085,51.410805,-3.170562,20.322494,74.524519,-3.606638,72.007338
2030-Jan-25 00:00:00.0000 TDB,2462526.50000,96.125969,-3.508285,51.846642,-5.522432,51.453973,-3.172645,20.028954,74.962332,-3.606388,72.481899
2030-Jan-26 00:00:00.0000 TDB,2462527.50000,96.108215,-3.507746,51.888640,-5.510951,51.497393,-3.174727,19.727643,75.395443,-3.606154,72.952370
2030-Jan-27 00:00:00.0000 TDB,2462528.50000,96.090653,-3.507189,51.930908,-5.499647,51.541061,-3.176810,19.418481,75.823672,-3.605953,73.418573
2030-Jan-28 00:00:00.0000 TDB,2462529.50000,96.073290,-3.506615,51.973445,-5.488523,51.584976,-3.178893,19.101407,76.246791,-3.605800,73.880283
2030-Jan-29 00:00:00.0000 TDB,2462530.50000,96.056131,-3.506025,52.016246,-5.477584,51.629133,-3.180975,18.776391,76.664530,-3.605706,74.337229
2030-Jan-30 00:00:00.0000 TDB,2462531.50000,96.039181,-3.505417,52.059310,-5.466836,51.673529,-3.183058,18.443444,77.076587,-3.605678,74.789102
2030-Jan-31 00:00:00.0000 TDB,2462532.50000,96.022444,-3.504793,52.102634,-5.456282,51.718162,-3.185140,18.102634,77.482639,-3.605719,75.235570
2030-Feb-01 00:00:00.0000 TDB,2462533.50000,96.005926,-3.504153,52.146214,-5.445927,51.763028,-3.187223,17.754087,77.882363,-3.605824,75.676291
2030-Feb-02 00:00:00.0000 TDB,2462534.50000,95.989633,-3.503497,52.190046,-5.435775,51.808123,-3.189305,17.397991,78.275451,-3.605987,76.110935
2030-Feb-03 00:00:00.0000 TDB,2462535.50000,95.973568,-3.502825,52.234128,-5.425832,51.853443,-3.191388,17.034579,78.661635,-3.606195,76.539204
2030-Feb-04 00:00:00.0000 TDB,2462536.50000,95.957736,-3.502138,52.278455,-5.416100,51.898983,-3.193471,16.664118,79.040694,-3.606435,76.960847
2030-Feb-05 00:00:00.0000 TDB,2462537.50000,95.942143,-3.501437,52.323024,-5.406585,51.944741,-3.195554,16.286886,79.412456,-3.606691,77.375658
2030-Feb-06 00:00:00.0000 TDB,2462538.50000,95.926791,-3.500720,52.367830,-5.397289,51.990711,-3.197637,15.903158,79.776798,-3.606950,77.783483
2030-Feb-07 00:00:00.0000 TDB,2462539.50000,95.911686,-3.499990,52.412870,-5.388216,52.036889,-3.199720,15.513198,80.133629,-3.607200,78.184201
2030-Feb-08 00:00:00.0000 TDB,2462540.50000,95.896830,-3.499246,52.458139,-5.379370,52.083272,-3.201803,15.117248,80.482885,-3.607432,78.577720
2030-Feb-09 00:00:00.0000 TDB,2462541.50000,95.882229,-3.498488,52.503633,-5.370755,52.129853,-3.203887,14.715537,80.824516,-3.607637,78.963965
2030-Feb-10 00:00:00.0000 TDB,2462542.50000,95.867885,-3.497717,52.549349,-5.362374,52.176630,-3.205971,14.308276,81.158483,-3.607808,79.342874
2030-Feb-11 00:00:00.0000 TDB,2462543.50000,95.853801,-3.496932,52.595281,-5.354229,52.223598,-3.208054,13.895671,81.484752,-3.607941,79.714392
2030-Feb-12 00:00:00.0000 TDB,2462544.50000,95.839982,-3.496135,52.641425,-5.346324,52.270751,-3.210138,13.477920,81.803300,-3.608030,80.078473
2030-Feb-13 00:00:00.0000 TDB,2462545.50000,95.826430,-3.495326,52.687778,-5.338661,52.318087,-3.212222,13.055217,82.114111,-3.608072,80.435083
2030-Feb-14 00:00:00.0000 TDB,2462546.50000,95.813148,-3.494505,52.734334,-5.331245,52.365600,-3.214306,12.627753,82.417187,-3.608064,80.784204
2030-Feb-15 00:00:00.0000 TDB,2462547.50000,95.800139,-3.493672,52.781090,-5.324076,52.413285,-3.216390,12.195709,82.712546,-3.608002,81.125838
2030-Feb-16 00:00:00.0000 TDB,2462548.50000,95.787406,-3.492827,52.828041,-5.317158,52.461139,-3.218473,11.759248,83.000230,-3.607888,81.460010
2030-Feb-17 00:00:00.0000 TDB,2462549.50000,95.774951,-3.491971,52.875182,-5.310494,52.509157,-3.220557,11.318509,83.280299,-3.607723,81.786769
2030-Feb-18 00:00:00.0000 TDB,2462550.50000,95.762777,-3.491104,52.922511,-5.304085,52.557335,-3.222641,10.873589,83.552825,-3.607514,82.106177
2030-Feb-19 00:00:00.0000 TDB,2462551.50000,95.750887,-3.490227,52.970022,-5.297935,52.605667,-3.224724,10.424540,83.817875,-3.607270,82.418300
2030-Feb-20 00:00:00.0000 TDB,2462552.50000,95.739282,-3.489339,53.017710,-5.292045,52.654151,-3.226807,9.971370,84.075496,-3.607008,82.723188
2030-Feb-21 00:00:00.0000 TDB,2462553.50000,95.727965,-3.488441,53.065573,-5.286418,52.702781,-3.228890,9.514046,84.325691,-3.606742,83.020850
2030-Feb-22 00:00:00.0000 TDB,2462554.50000,95.716938,-3.487534,53.113606,-5.281056,52.751554,-3.230973,9.052516,84.568410,-3.606493,83.311245
2030-Feb-23 00:00:00.0000 TDB,2462555.50000,95.706205,-3.486617,53.161805,-5.275962,52.800464,-3.233056,8.586731,84.803540,-3.606277,83.594272
2030-Feb-24 00:00:00.0000 TDB,2462556.50000,95.695766,-3.485691,53.210164,-5.271138,52.849509,-3.235139,8.116669,85.030917,-3.606108,83.869772
2030-Feb-25 00:00:00.0000 TDB,2462557.50000,95.685625,-3.484757,53.258681,-5.266587,52.898682,-3.237222,7.642344,85.250333,-3.605998,84.137544
2030-Feb-26 00:00:00.0000 TDB,2462558.50000,95.675785,-3.483814,53.307350,-5.262311,52.947979,-3.239304,7.163820,85.461558,-3.605951,84.397356
2030-Feb-27 00:00:00.0000 TDB,2462559.50000,95.666247,-3.482863,53.356166,-5.258313,52.997397,-3.241387,6.681215,85.664352,-3.605970,84.648962
2030-Feb-28 00:00:00.0000 TDB,2462560.50000,95.657013,-3.481905,53.405126,-5.254595,53.046928,-3.243470,6.194693,85.858481,-3.606050,84.892117
2030-Mar-01 00:00:00.0000 TDB,2462561.50000,95.648086,-3.480939,53.454223,-5.251158,53.096570,-3.245552,5.704466,86.043727,-3.606185,85.126591
2030-Mar-02 00:00:00.0000 TDB,2462562.50000,95.639468,-3.479967,53.503454,-5.248006,53.146315,-3.247635,5.210783,86.219903,-3.606366,85.352174
2030-Mar-03 00:00:00.0000 TDB,2462563.50000,95.631161,-3.478988,53.552811,-5.245140,53.196160,-3.249718,4.713922,86.386855,-3.606578,85.568694
2030-Mar-04 00:00:00.0000 TDB,2462564.50000,95.623165,-3.478003,53.602292,-5.242562,53.246099,-3.251801,4.214179,86.544472,-3.606810,85.776016
2030-Mar-05 00:00:00.0000 TDB,2462565.50000,95.615484,-3.477013,53.651889,-5.240273,53.296126,-3.253884,3.711855,86.692683,-3.607048,85.974044
2030-Mar-06 00:00:00.0000 TDB,2462566.50000,95.608117,-3.476017,53.701598,-5.238274,53.346235,-3.255968,3.207247,86.831456,-3.607280,86.162725
2030-Mar-07 00:00:00.0000 TDB,2462567.50000,95.601066,-3.475017,53.751414,-5.236568,53.396423,-3.258051,2.700638,86.960791,-3.607495,86.342035
2030-Mar-08 00:00:00.0000 TDB,2462568.50000,95.594332,-3.474012,53.801330,-5.235155,53.446682,-3.260135,2.192294,87.080710,-3.607684,86.511979
2030-Mar-09 00:00:00.0000 TDB,2462569.50000,95.587916,-3.473002,53.851342,-5.234036,53.497007,-3.262218,1.682464,87.191254,-3.607841,86.672578
2030-Mar-10 00:00:00.0000 TDB,2462570.50000,95.581817,-3.471989,53.901443,-5.233212,53.547394,-3.264302,1.171380,87.292472,-3.607959,86.823868
2030-Mar-11 00:00:00.0000 TDB,2462571.50000,95.576038,-3.470973,53.951630,-5.232683,53.597837,-3.266386,0.659262,87.384423,-3.608035,86.965891
2030-Mar-12 00:00:00.0000 TDB,2462572.50000,95.570576,-3.469953,54.001896,-5.232451,53.648330,-3.268470,0.146321,87.467172,-3.608064,87.098700
2030-Mar-13 00:00:00.0000 TDB,2462573.50000,95.565434,-3.468930,54.052235,-5.232514,53.698868,-3.270553,-0.367241,87.540793,-3.608045,87.222357
2030-Mar-14 00:00:00.0000 TDB,2462574.50000,95.560610,-3.467905,54.102644,-5.232875,53.749446,-3.272637,-0.881226,87.605374,-3.607975,87.336938
2030-Mar-15 00:00:00.0000 TDB,2462575.50000,95.556106,-3.466878,54.153116,-5.233532,53.800059,-3.274721,-1.395450,87.661019,-3.607855,87.442536
2030-Mar-16 00:00:00.0000 TDB,2462576.50000,95.551919,-3.465848,54.203647,-5.234487,53.850701,-3.276805,-1.909745,87.707852,-3.607685,87.539267
2030-Mar-17 00:00:00.0000 TDB,2462577.50000,95.548051,-3.464817,54.254231,-5.235738,53.901368,-3.278888,-2.423973,87.746016,-3.607470,87.627270
2030-Mar-18 00:00:00.0000 TDB,2462578.50000,95.544500,-3.463785,54.304863,-5.237287,53.952055,-3.280972,-2.938037,87.775667,-3.607218,87.706696
2030-Mar-19 00:00:00.0000 TDB,2462579.50000,95.541266,-3.462752,54.355539,-5.239132,54.002756,-3.283055,-3.451890,87.796957,-3.606940,87.777703
2030-Mar-20 00:00:00.0000 TDB,2462580.50000,95.538349,-3.461718,54.406253,-5.241274,54.053467,-3.285138,-3.965542,87.810010,-3.606654,87.840424
2030-Mar-21 00:00:00.0000 TDB,2462581.50000,95.535749,-3.460684,54.457002,-5.243713,54.104184,-3.287221,-4.479046,87.814899,-3.606379,87.894946
2030-Mar-22 00:00:00.0000 TDB,2462582.50000,95.533463,-3.459649,54.507779,-5.246448,54.154900,-3.289304,-4.992475,87.811624,-3.606135,87.941286
2030-Mar-23 00:00:00.0000 TDB,2462583.50000,95.531493,-3.458615,54.558581,-5.249479,54.205613,-3.291386,-5.505888,87.800111,-3.605940,87.979386
2030-Mar-24 00:00:00.0000 TDB,2462584.50000,95.529838,-3.457581,54.609402,-5.252808,54.256316,-3.293469,-6.019302,87.780222,-3.605806,88.009119
2030-Mar-25 00:00:00.0000 TDB,2462585.50000,95.528497,-3.456549,54.660238,-5.256432,54.307006,-3.295551,-6.532669,87.751784,-3.605740,88.030317
2030-Mar-26 00:00:00.0000 TDB,2462586.50000,95.527470,-3.455517,54.711084,-5.260353,54.357677,-3.297634,-7.045877,87.714615,-3.605741,88.042798
2030-Mar-27 00:00:00.0000 TDB,2462587.50000,95.526757,-3.454487,54.761934,-5.264571,54.408323,-3.299716,-7.558757,87.668545,-3.605805,88.046383
2030-Mar-28 00:00:00.0000 TDB,2462588.50000,95.526356,-3.453460,54.812784,-5.269084,54.458940,-3.301799,-8.071093,87.613433,-3.605924,88.040922
2030-Mar-29 00:00:00.0000 TDB,2462589.50000,95.526268,-3.452434,54.863628,-5.273894,54.509523,-3.303882,-8.582638,87.549173,-3.606087,88.026291
2030-Mar-30 00:00:00.0000 TDB,2462590.50000,95.526491,-3.451412,54.914461,-5.278998,54.560066,-3.305964,-9.093125,87.475694,-3.606282,88.002402
2030-Mar-31 00:00:00.0000 TDB,2462591.50000,95.527024,-3.450392,54.965278,-5.284397,54.610564,-3.308047,-9.602279,87.392962,-3.606496,87.969203
2030-Apr-01 00:00:00.0000 TDB,2462592.50000,95.527866,-3.449376,55.016073,-5.290089,54.661012,-3.310130,-10.109819,87.300976,-3.606718,87.926674
2030-Apr-02 00:00:00.0000 TDB,2462593.50000,95.529016,-3.448363,55.066840,-5.296074,54.711404,-3.312213,-10.615468,87.199768,-3.606934,87.874825
2030-Apr-03 00:00:00.0000 TDB,2462594.50000,95.530472,-3.447355,55.117575,-5.302351,54.761734,-3.314297,-11.118957,87.089397,-3.607135,87.813700
2030-Apr-04 00:00:00.0000 TDB,2462595.50000,95.532232,-3.446350,55.168271,-5.308917,54.811999,-3.316380,-11.620029,86.969950,-3.607311,87.743365
2030-Apr-05 00:00:00.0000 TDB,2462596.50000,95.534295,-3.445351,55.218925,-5.315772,54.862191,-3.318463,-12.118446,86.841530,-3.607455,87.663908
2030-Apr-06 00:00:00.0000 TDB,2462597.50000,95.536658,-3.444356,55.269530,-5.322915,54.912307,-3.320547,-12.613983,86.704258,-3.607561,87.575435
2030-Apr-07 00:00:00.0000 TDB,2462598.50000,95.539320,-3.443367,55.320081,-5.330342,54.962341,-3.322630,-13.106433,86.558266,-3.607624,87.478063
2030-Apr-08 00:00:00.0000 TDB,2462599.50000,95.542278,-3.442383,55.370574,-5.338053,55.012289,-3.324714,-13.595605,86.403693,-3.607640,87.371920
2030-Apr-09 00:00:00.0000 TDB,2462600.50000,95.545530,-3.441405,55.421003,-5.346046,55.062144,-3.326798,-14.081319,86.240686,-3.607609,87.257141
2030-Apr-10 00:00:00.0000 TDB,2462601.50000,95.549074,-3.440433,55.471363,-5.354318,55.111904,-3.328881,-14.563407,86.069397,-3.607529,87.133869
2030-Apr-11 00:00:00.0000 TDB,2462602.50000,95.552907,-3.439467,55.521649,-5.362867,55.161561,-3.330965,-15.041712,85.889991,-3.607399,87.002258
2030-Apr-12 00:00:00.0000 TDB,2462603.50000,95.557026,-3.438508,55.571857,-5.371692,55.211113,-3.333048,-15.516090,85.702645,-3.607222,86.862476
2030-Apr-13 00:00:00.0000 TDB,2462604.50000,95.561429,-3.437555,55.621982,-5.380789,55.260555,-3.335131,-15.986419,85.507550,-3.607001,86.714709
2030-Apr-14 00:00:00.0000 TDB,2462605.50000,95.566114,-3.436610,55.672020,-5.390157,55.309881,-3.337214,-16.452601,85.304912,-3.606741,86.559158
2030-Apr-15 00:00:00.0000 TDB,2462606.50000,95.571076,-3.435671,55.721965,-5.399793,55.359089,-3.339297,-16.914583,85.094946,-3.606452,86.396037
2030-Apr-16 00:00:00.0000 TDB,2462607.50000,95.576314,-3.434740,55.771814,-5.409694,55.408173,-3.341380,-17.372360,84.877863,-3.606148,86.225562
2030-Apr-17 00:00:00.0000 TDB,2462608.50000,95.581825,-3.433817,55.821562,-5.419858,55.457130,-3.343463,-17.825985,84.653843,-3.605847,86.047922
2030-Apr-18 00:00:00.0000 TDB,2462609.50000,95.587605,-3.432902,55.871206,-5.430284,55.505955,-3.345545,-18.275556,84.423008,-3.605569,85.863257
2030-Apr-19 00:00:00.0000 TDB,2462610.50000,95.593653,-3.431995,55.920741,-5.440968,55.554645,-3.347628,-18.721192,84.185401,-3.605337,85.671625
2030-Apr-20 00:00:00.0000 TDB,2462611.50000,95.599966,-3.431096,55.970164,-5.451908,55.603196,-3.349710,-19.162993,83.940979,-3.605166,85.473000
2030-Apr-21 00:00:00.0000 TDB,2462612.50000,95.606541,-3.430206,56.019470,-5.463102,55.651604,-3.351792,-19.601001,83.689627,-3.605067,85.267277
2030-Apr-22 00:00:00.0000 TDB,2462613.50000,95.613376,-3.429324,56.068654,-5.474548,55.699864,-3.353874,-20.035176,83.431197,-3.605044,85.054311
2030-Apr-23 00:00:00.0000 TDB,2462614.50000,95.620468,-3.428453,56.117714,-5.486244,55.747973,-3.355956,-20.465401,83.165544,-3.605090,84.833948
2030-Apr-24 00:00:00.0000 TDB,2462615.50000,95.627815,-3.427590,56.166644,-5.498187,55.795927,-3.358038,-20.891492,82.892555,-3.605197,84.606063
2030-Apr-25 00:00:00.0000 TDB,2462616.50000,95.635414,-3.426737,56.215441,-5.510375,55.843721,-3.360121,-21.313225,82.612164,-3.605350,84.370572
2030-Apr-26 00:00:00.0000 TDB,2462617.50000,95.643262,-3.425895,56.264099,-5.522805,55.891351,-3.362203,-21.730357,82.324352,-3.605537,84.127434
2030-Apr-27 00:00:00.0000 TDB,2462618.50000,95.651356,-3.425062,56.312615,-5.535475,55.938812,-3.364285,-22.142639,82.029143,-3.605744,83.876652
2030-Apr-28 00:00:00.0000 TDB,2462619.50000,95.659693,-3.424240,56.360983,-5.548381,55.986101,-3.366368,-22.549828,81.726598,-3.605958,83.618264
2030-Apr-29 00:00:00.0000 TDB,2462620.50000,95.668271,-3.423429,56.409200,-5.561521,56.033213,-3.368450,-22.951691,81.416805,-3.606168,83.352336
2030-Apr-30 00:00:00.0000 TDB,2462621.50000,95.677085,-3.422628,56.457262,-5.574891,56.080144,-3.370533,-23.348003,81.099873,-3.606363,83.078958
2030-May-01 00:00:00.0000 TDB,2462622.50000,95.686133,-3.421839,56.505163,-5.588489,56.126889,-3.372616,-23.738554,80.775936,-3.606533,82.798241
2030-May-02 00:00:00.0000 TDB,2462623.50000,95.695410,-3.421062,56.552900,-5.602310,56.173446,-3.374699,-24.123145,80.445141,-3.606673,82.510315
2030-May-03 00:00:00.0000 TDB,2462624.50000,95.704913,-3.420295,56.600469,-5.616352,56.219810,-3.376782,-24.501591,80.107653,-3.606774,82.215324
2030-May-04 00:00:00.0000 TDB,2462625.50000,95.714639,-3.419541,56.647866,-5.630611,56.265977,-3.378865,-24.873724,79.763648,-3.606832,81.913428
2030-May-05 00:00:00.0000 TDB,2462626.50000,95.724584,-3.418799,56.695086,-5.645083,56.311944,-3.380948,-25.239391,79.413314,-3.606844,81.604798
2030-May-06 00:00:00.0000 TDB,2462627.50000,95.734743,-3.418068,56.742126,-5.659763,56.357706,-3.383032,-25.598454,79.056845,-3.606807,81.289615
2030-May-07 00:00:00.0000 TDB,2462628.50000,95.745113,-3.417350,56.788982,-5.674650,56.403261,-3.385115,-25.950791,78.694445,-3.606722,80.968067
